time,gFx,gFy,gFz,TgF
17.331939924,-0.5860,0.3504,0.6861,0.968
17.333822386,-0.5918,0.3079,0.7117,0.976
17.33597877,-0.5430,0.2404,0.7174,0.931
17.33785777,-0.4663,0.1943,0.7406,0.897
17.339972539,-0.4264,0.1654,0.7973,0.919
17.341887309,-0.4001,0.1561,0.8330,0.937
17.343928539,-0.3717,0.1466,0.8209,0.913
17.345787693,-0.3737,0.1661,0.8036,0.902
17.348004309,-0.3930,0.1864,0.7924,0.904
17.34989877,-0.4177,0.2194,0.7865,0.917
17.351959386,-0.4751,0.2674,0.7967,0.965
17.35362977,-0.5240,0.3247,0.7689,0.985
17.355745847,-0.5312,0.3585,0.7533,0.989
17.357780847,-0.5284,0.3832,0.7293,0.979
17.360042693,-0.5442,0.3934,0.7237,0.987
17.361810078,-0.5515,0.4154,0.7247,1.001
17.364116001,-0.5347,0.3983,0.7161,0.978
17.366268539,-0.4978,0.3662,0.6993,0.933
17.368099693,-0.4983,0.3450,0.7256,0.945
17.369859924,-0.5054,0.3406,0.7433,0.961
17.374147309,-0.5205,0.3557,0.7689,0.994
17.375591309,-0.5188,0.3464,0.8029,1.017
17.376648924,-0.5349,0.3533,0.8029,1.027
17.377642078,-0.5997,0.3718,0.7484,1.029
17.380302462,-0.6673,0.3811,0.7256,1.057
17.382066462,-0.7131,0.4002,0.6900,1.070
17.384202155,-0.7150,0.3993,0.6707,1.059
17.386812309,-0.7644,0.4263,0.6260,1.076
17.387992539,-0.7746,0.4564,0.6103,1.087
17.389728001,-0.7429,0.4598,0.5771,1.047
17.391708924,-0.6903,0.4573,0.5747,1.008
17.39410277,-0.6463,0.4552,0.5454,0.960
17.396212847,-0.5486,0.4396,0.5316,0.881
17.397956924,-0.5222,0.4489,0.5395,0.875
17.400067386,-0.4932,0.4435,0.5327,0.851
17.401953232,-0.4824,0.4223,0.5021,0.814
17.404167924,-0.4712,0.3970,0.5067,0.798
17.40613077,-0.4846,0.3880,0.4931,0.793
17.408109539,-0.4680,0.3773,0.4904,0.776
17.410074155,-0.4778,0.3460,0.4142,0.721
17.41206577,-1.0080,0.5605,0.2224,1.175
17.414219616,-0.9342,0.6010,0.0506,1.112
17.416030078,-0.8010,0.5612,0.0453,0.979
17.418087309,-0.5466,0.5686,0.2800,0.837
17.420139386,-0.1795,0.5274,0.5857,0.808
17.421987616,0.2348,0.3567,0.7836,0.892
17.424349232,0.3745,0.2851,0.9329,1.045
17.426287386,0.0720,0.2956,0.9394,0.987
17.428224539,-0.2873,0.2991,0.8700,0.964
17.430185847,-0.5022,0.2693,0.7552,0.946
17.431995616,-0.6414,0.2798,0.6460,0.952
17.43574977,-0.8039,0.3240,0.6108,1.060
17.437072232,-0.9148,0.3450,0.6590,1.179
17.438218386,-0.9342,0.3369,0.7926,1.271
17.439992001,-0.9151,0.3369,0.9343,1.350
17.442096924,-0.8750,0.3184,1.0291,1.388
17.444036001,-0.8068,0.2898,1.0725,1.373
17.44627377,-0.7668,0.2561,1.0277,1.308
17.448237847,-0.7807,0.2385,0.9409,1.246
17.450043616,-0.7924,0.2492,0.8479,1.187
17.451979924,-0.8708,0.2822,0.8048,1.219
17.454187616,-0.9114,0.3091,0.7664,1.230
17.456132001,-0.9383,0.3294,0.7422,1.241
17.458074078,-0.9913,0.3774,0.7624,1.306
17.460095001,-1.0338,0.4105,0.7620,1.348
17.461959001,-1.0893,0.4591,0.7687,1.410
17.464264232,-1.0973,0.4731,0.7736,1.424
17.466220616,-1.0961,0.4799,0.7484,1.411
17.468127693,-1.0851,0.4848,0.7373,1.399
17.470075386,-1.0961,0.4929,0.7179,1.400
17.471982078,-1.0751,0.4740,0.6907,1.363
17.474125847,-1.0648,0.4686,0.6680,1.341
17.476081462,-1.0439,0.4554,0.6499,1.311
17.478228616,-1.0089,0.4408,0.6277,1.267
17.480316309,-0.9798,0.4139,0.6038,1.223
17.482036309,-0.9549,0.3993,0.5940,1.193
17.48407777,-0.9330,0.3975,0.5979,1.177
17.486747386,-0.9039,0.4014,0.6064,1.160
17.488299616,-0.8662,0.3951,0.6164,1.134
17.490548539,-0.8322,0.3929,0.6269,1.114
17.492669155,-0.8000,0.4016,0.6333,1.097
17.494433539,-0.7683,0.3993,0.6470,1.081
17.496429847,-0.7399,0.4088,0.6518,1.067
17.498494462,-0.7220,0.3993,0.6504,1.051
17.502079078,-0.7111,0.4029,0.6619,1.052
17.503258693,-0.7047,0.4053,0.6651,1.050
17.505544001,-0.6871,0.4019,0.6619,1.035
17.506543309,-0.6740,0.4112,0.6683,1.034
17.508512924,-0.6681,0.4176,0.6329,1.011
17.510411616,-0.6640,0.4086,0.6436,1.011
17.512472847,-0.6412,0.3975,0.6565,1.000
17.514451386,-0.6272,0.3841,0.6543,0.984
17.516675309,-0.6272,0.3675,0.6411,0.969
17.51857877,-0.6104,0.3592,0.6421,0.956
17.520599616,-0.6006,0.3497,0.6413,0.946
17.52261077,-0.5874,0.3392,0.6443,0.936
17.524608924,-0.5865,0.3313,0.6436,0.932
17.526513847,-0.5591,0.3233,0.6424,0.911
17.528642462,-0.5408,0.3142,0.6565,0.907
17.530412847,-0.5466,0.3231,0.6599,0.916
17.532612924,-0.5645,0.3492,0.6702,0.943
17.534481847,-0.6011,0.3765,0.6846,0.986
17.536531309,-0.6129,0.4027,0.6926,1.009
17.538518078,-0.6151,0.4256,0.6963,1.022
17.540534693,-0.6386,0.4477,0.7161,1.059
17.542551001,-0.6730,0.4715,0.7359,1.103
17.544551001,-0.6879,0.4969,0.7482,1.131
17.546388309,-0.7143,0.5216,0.7662,1.170
17.548818693,-0.7534,0.5446,0.7878,1.218
17.550704539,-0.7678,0.5590,0.7865,1.233
17.552820847,-0.7937,0.5705,0.7953,1.260
17.554666693,-0.8233,0.5717,0.8102,1.289
17.556582462,-0.8237,0.5581,0.8183,1.288
17.558611309,-0.8193,0.5332,0.8256,1.280
17.56077877,-0.8022,0.4931,0.8188,1.248
17.562679386,-0.7873,0.4571,0.8111,1.219
17.564698078,-0.7431,0.4086,0.7980,1.164
17.566540924,-0.7047,0.3618,0.7872,1.117
17.571951616,-0.6432,0.3150,0.7729,1.054
17.57353077,-0.5699,0.2779,0.7611,0.991
17.574945847,-0.4453,0.2775,0.7249,0.895
17.576815001,-0.3675,0.2851,0.7030,0.843
17.578717539,-0.3717,0.2928,0.7240,0.865
17.580838155,-0.4516,0.2912,0.7669,0.936
17.582743078,-0.5249,0.2849,0.8088,1.005
17.584764847,-0.5794,0.2928,0.8664,1.083
17.586747309,-0.6067,0.3231,0.9003,1.133
17.588800539,-0.5999,0.3513,0.9062,1.142
17.590590693,-0.6014,0.3621,0.8847,1.129
17.592589155,-0.6256,0.3623,0.8405,1.109
17.594441462,-0.6065,0.3729,0.8018,1.072
17.600646693,-0.6153,0.3944,0.7750,1.065
17.601612924,-0.6072,0.4056,0.7364,1.037
17.602692924,-0.5925,0.4127,0.7054,1.009
17.603820232,-0.5608,0.4183,0.6788,0.975
17.606382386,-0.5281,0.4021,0.6436,0.925
17.607586693,-0.5005,0.3865,0.6150,0.882
17.608588847,-0.4878,0.3729,0.5915,0.853
17.609695078,-0.4805,0.3513,0.5824,0.833
17.610811309,-0.4670,0.3367,0.5715,0.811
17.613442462,-0.4602,0.3303,0.5607,0.797
17.615692309,-0.4546,0.3233,0.5635,0.793
17.616994386,-0.4729,0.3294,0.5637,0.806
17.619300616,-0.5100,0.3287,0.5686,0.832
17.620965155,-0.5550,0.3279,0.5852,0.871
17.62317477,-0.5777,0.3189,0.6006,0.892
17.625079616,-0.5965,0.3079,0.6020,0.902
17.627174386,-0.6163,0.2964,0.6150,0.920
17.629052539,-0.6381,0.2819,0.6321,0.941
17.630905462,-0.6405,0.2717,0.6336,0.941
17.63313877,-0.6628,0.2674,0.6329,0.955
17.634953462,-0.6917,0.2546,0.6431,0.978
17.637059924,-0.7331,0.2539,0.6565,1.016
17.638791693,-0.7793,0.2585,0.6619,1.055
17.640975001,-0.8266,0.2561,0.6744,1.097
17.642981232,-0.8708,0.2617,0.6893,1.141
17.644998078,-0.9078,0.2676,0.6861,1.169
17.647015001,-0.9241,0.2593,0.6527,1.161
17.649000539,-0.9151,0.2537,0.6248,1.137
17.651149539,-0.9132,0.2546,0.6077,1.126
17.653031386,-0.9109,0.2502,0.5964,1.117
17.655146462,-0.9568,0.2483,0.5470,1.130
17.657056309,-1.0441,0.2376,0.4601,1.165
17.65887877,-1.1403,0.2138,0.3890,1.224
17.661232309,-1.2693,0.2045,0.3292,1.327
17.663164001,-1.3637,0.1974,0.3040,1.411
17.665044847,-1.2935,0.1823,0.3406,1.350
17.667249232,-1.2454,0.1920,0.4266,1.330
17.669104232,-1.1452,0.2253,0.5219,1.279
17.672786155,-1.0324,0.2842,0.6333,1.244
17.675495078,-0.9034,0.3755,0.7562,1.237
17.676619693,-0.7474,0.4662,0.8698,1.238
17.677618386,-0.6263,0.5534,0.9394,1.257
17.679355616,-0.5159,0.6257,0.9621,1.258
17.681213847,-0.4641,0.6878,0.9658,1.273
17.683383693,-0.4243,0.7168,0.9700,1.279
17.685242693,-0.4194,0.7166,0.9693,1.276
17.687251693,-0.4308,0.6951,0.9732,1.271
17.689251616,-0.4599,0.6636,0.9565,1.252
17.691451309,-0.4946,0.6280,0.9399,1.234
17.693105232,-0.5345,0.5910,0.9211,1.218
17.695247078,-0.5813,0.5617,0.8989,1.209
17.697136539,-0.6598,0.5273,0.9087,1.241
17.699311001,-0.7120,0.4892,0.9084,1.254
17.701312309,-0.7458,0.4696,0.8840,1.248
17.70338177,-0.7634,0.4403,0.8393,1.217
17.705863693,-0.7531,0.3995,0.8048,1.172
17.707331693,-0.7597,0.3692,0.7689,1.142
17.709362386,-0.7737,0.3340,0.7310,1.116
17.711361155,-0.7756,0.2832,0.7208,1.096
17.713395924,-0.7942,0.2658,0.6558,1.064
17.715366078,-0.8273,0.2370,0.6267,1.065
17.717375693,-0.8669,0.2153,0.5607,1.055
17.719417847,-0.8559,0.1789,0.5514,1.034
17.72124177,-0.8958,0.1703,0.5314,1.055
17.723242386,-0.8613,0.1210,0.6619,1.093
17.725370078,-0.8005,0.0504,0.7811,1.120
17.727396001,-0.6009,0.0371,0.6926,0.918
17.729307616,-0.3945,0.0641,0.4330,0.589
17.731367309,-0.2831,0.1593,0.1941,0.378
17.733431693,-0.4487,0.2590,0.1997,0.555
17.73543777,-0.7013,0.3343,0.4217,0.884
17.737283693,-0.8552,0.3394,0.7601,1.193
17.739476924,-0.9368,0.2698,1.0277,1.417
17.741374155,-0.8787,0.1871,1.0181,1.358
17.743422462,-0.6845,0.1533,0.8495,1.102
17.745336001,-0.4177,0.1596,0.6255,0.769
17.747319078,-0.3075,0.2016,0.4892,0.612
17.749463309,-0.2166,0.2136,0.3846,0.490
17.751734693,-0.2836,0.2775,0.3257,0.513
17.753671924,-0.2147,0.3035,0.4228,0.563
17.75560677,-0.0825,0.2886,0.4918,0.576
17.757680539,-0.0871,0.2947,0.4901,0.578
17.759646386,-0.1978,0.3404,0.4799,0.621
17.76169077,-0.3095,0.3872,0.4960,0.701
17.763713462,-0.3427,0.3944,0.5055,0.727
17.765528232,-0.4113,0.3960,0.5314,0.780
17.767803078,-0.4425,0.3711,0.5579,0.803
17.769347386,-0.4575,0.3550,0.5901,0.827
17.771437847,-0.4966,0.3401,0.6257,0.868
17.773465539,-0.4983,0.3228,0.6485,0.879
17.775449462,-0.5867,0.3424,0.6763,0.959
17.781017462,-0.6547,0.3413,0.7640,1.062
17.782686078,-0.6080,0.3206,0.8016,1.056
17.783829847,-0.7369,0.3531,0.8063,1.148
17.78569077,-0.8528,0.3597,0.8041,1.226
17.787711386,-0.9414,0.3323,0.8346,1.301
17.789839001,-0.9229,0.2451,0.9084,1.318
17.792008616,-0.9124,0.1584,0.9917,1.357
17.793838386,-0.7749,0.0569,1.0261,1.287
17.795696232,-0.7250,0.0030,0.9975,1.233
17.797753462,-0.7599,-0.0431,0.9155,1.191
17.799826386,-0.8694,-0.0758,0.8148,1.194
17.800909462,-0.9886,-0.1186,0.7531,1.248
17.801898155,-1.0157,-0.1829,0.7247,1.261
17.803987001,-1.0096,-0.2270,0.6932,1.246
17.805819693,-0.9666,-0.2661,0.6672,1.204
17.808001462,-0.9229,-0.2896,0.6372,1.158
17.809864924,-0.7856,-0.3145,0.5964,1.035
17.811767924,-0.7624,-0.3189,0.5671,1.002
17.813917847,-0.7558,-0.3180,0.5573,0.991
17.816042693,-0.7106,-0.3150,0.5730,0.966
17.817915616,-0.6283,-0.3069,0.5979,0.920
17.81988977,-0.5489,-0.2791,0.6126,0.869
17.821803616,-0.4548,-0.2393,0.6285,0.812
17.824035616,-0.3737,-0.1914,0.6404,0.766
17.825982155,-0.2887,-0.1235,0.6343,0.708
17.828023309,-0.2279,-0.0502,0.6313,0.673
17.82997477,-0.1751,0.0289,0.6387,0.663
17.831939616,-0.1313,0.1119,0.6692,0.691
17.833807078,-0.1026,0.2031,0.6819,0.719
17.835971078,-0.0776,0.2896,0.7056,0.767
17.838007078,-0.0810,0.3672,0.7371,0.828
17.839735001,-0.1006,0.4420,0.7611,0.886
17.841897539,-0.1516,0.5069,0.7782,0.941
17.843983616,-0.1919,0.5505,0.7987,0.989
17.846019924,-0.2384,0.5717,0.8080,1.018
17.847955693,-0.2736,0.5756,0.8293,1.046
17.849944616,-0.2994,0.5588,0.8544,1.064
17.851644309,-0.3268,0.5383,0.8826,1.084
17.857036847,-0.3607,0.5175,0.9133,1.110
17.858594462,-0.3910,0.5009,0.9245,1.122
17.859812539,-0.3966,0.4801,0.9277,1.117
17.86079377,-0.3952,0.4647,0.9196,1.104
17.861816924,-0.3891,0.4498,0.9167,1.093
17.863935616,-0.3903,0.4398,0.9115,1.085
17.866299001,-0.3742,0.4303,0.8959,1.062
17.868089462,-0.3756,0.4315,0.8717,1.043
17.870123693,-0.3786,0.4312,0.8656,1.039
17.872019616,-0.4087,0.4356,0.8519,1.040
17.873974693,-0.4280,0.4363,0.8370,1.036
17.876145539,-0.4548,0.4373,0.8134,1.029
17.878163078,-0.4981,0.4303,0.8007,1.037
17.879828232,-0.5475,0.4242,0.7892,1.050
17.882101539,-0.5820,0.4195,0.7780,1.058
17.884185539,-0.5950,0.4117,0.7831,1.066
17.886199001,-0.5445,0.4007,0.7885,1.039
17.888056001,-0.5555,0.4049,0.7936,1.050
17.890052924,-0.5566,0.4114,0.7801,1.043
17.891892847,-0.5328,0.4178,0.7821,1.034
17.894047386,-0.5247,0.4324,0.7813,1.036
17.896296232,-0.4944,0.4486,0.7769,1.024
17.898100309,-0.4599,0.4664,0.7701,1.011
17.900282078,-0.4425,0.4875,0.7736,1.016
17.902099386,-0.4467,0.5138,0.7841,1.038
17.904098693,-0.4285,0.5187,0.7904,1.038
17.906103001,-0.4729,0.5470,0.7645,1.052
17.908420539,-0.5264,0.5888,0.7466,1.087
17.910064001,-0.6412,0.6182,0.7261,1.149
17.911968539,-0.7621,0.6453,0.7347,1.240
17.914324539,-0.8701,0.6753,0.7296,1.321
17.916320616,-0.9312,0.6841,0.7301,1.367
17.918200001,-0.9361,0.6718,0.7438,1.371
17.920140616,-0.9400,0.6457,0.7384,1.359
17.921916847,-0.9486,0.6059,0.7457,1.350
17.923955616,-0.9305,0.5754,0.7430,1.322
17.926135693,-0.8799,0.5475,0.7487,1.278
17.927974155,-0.8210,0.4992,0.7626,1.227
17.930123693,-0.7627,0.4664,0.7929,1.195
17.931829155,-0.7038,0.4161,0.7804,1.130
17.934120232,-0.6351,0.3736,0.7337,1.040
17.936310078,-0.5594,0.3311,0.7361,0.982
17.938302462,-0.4944,0.2912,0.7484,0.943
17.940267693,-0.4663,0.2693,0.7559,0.928
17.942154078,-0.4064,0.2481,0.7718,0.907
17.944108539,-0.3603,0.2504,0.7999,0.912
17.949377539,-0.3402,0.2803,0.8178,0.929
17.951242078,-0.3246,0.3017,0.8305,0.941
17.952031616,-0.3312,0.3231,0.8227,0.944
17.954051616,-0.3558,0.3499,0.8339,0.972
17.956594155,-0.3874,0.3883,0.8163,0.983
17.957828924,-0.4182,0.4049,0.8014,0.990
17.958839386,-0.4609,0.4303,0.8048,1.022
17.959984309,-0.4585,0.4430,0.7843,1.011
17.961999386,-0.4942,0.4628,0.7479,1.009
17.964018078,-0.5564,0.4603,0.7489,1.040
17.966027078,-0.6466,0.4628,0.7615,1.101
17.968028232,-0.7157,0.4347,0.7281,1.110
17.970041539,-0.7714,0.4134,0.6474,1.089
17.972032847,-0.7970,0.4012,0.6267,1.090
17.97403477,-0.8166,0.3865,0.6274,1.100
17.976177539,-0.8403,0.3650,0.6623,1.131
17.978125847,-0.8531,0.3592,0.6329,1.121
17.980177155,-0.8911,0.3773,0.5312,1.104
17.98228677,-0.8613,0.3473,0.5126,1.061
17.984410155,-0.8992,0.3077,0.4955,1.072
17.986229155,-0.9642,0.2710,0.4831,1.112
17.988492232,-1.0189,0.2512,0.4298,1.134
17.990484232,-1.0260,0.2031,0.4125,1.124
17.992435386,-1.0516,0.1682,0.3812,1.131
17.994078693,-1.0509,0.1298,0.3631,1.119
17.996068309,-1.0318,0.0550,0.4603,1.131
17.998193462,-0.9857,0.0040,0.5488,1.128
18.000421155,-0.9317,0.0113,0.4929,1.054
18.002449155,-0.8882,-0.0089,0.5212,1.030
18.005089232,-0.8726,-0.0233,0.5717,1.043
18.006438693,-0.8757,-0.0099,0.5444,1.031
18.008303078,-0.8906,0.0176,0.5632,1.054
18.010163616,-0.9116,0.0120,0.6075,1.096
18.012301847,-0.9212,0.0492,0.5796,1.090
18.014361539,-0.9342,0.0564,0.6413,1.135
18.016477847,-0.9451,0.1049,0.6758,1.167
18.018484539,-0.9842,0.1552,0.7256,1.233
18.020547001,-0.9891,0.1645,0.7718,1.265
18.022385155,-1.1051,0.2744,0.7545,1.366
18.024172232,-1.1559,0.4170,0.7418,1.435
18.026250078,-1.0944,0.5314,0.7655,1.437
18.028497232,-1.0770,0.6548,0.8879,1.542
18.03041077,-1.0265,0.7122,0.8368,1.504
18.03252277,-0.9808,0.6616,0.7718,1.413
18.034260309,-0.9654,0.5421,0.7689,1.348
18.036524924,-0.9833,0.3912,0.7256,1.283
18.038287924,-0.8943,0.1626,0.6646,1.126
18.040303078,-0.8379,0.0040,0.7645,1.134
18.042302693,-0.8398,-0.0632,1.0425,1.340
18.044288232,-0.7881,-0.0585,1.0918,1.348
18.046438386,-0.7446,-0.0392,1.0433,1.282
18.048617155,-0.7898,0.0975,0.8710,1.180
18.050625539,-0.8873,0.2737,0.7224,1.176
18.052664616,-0.7336,0.1628,0.7403,1.055
18.054652001,-0.7783,0.0613,0.7594,1.089
18.056535309,-0.8296,0.0052,0.8412,1.181
18.058563309,-0.8440,0.0254,0.8361,1.188
18.060557232,-0.8359,0.0613,0.8188,1.172
18.062521539,-0.8044,0.0296,0.7599,1.107
18.064703693,-0.7749,-0.0001,0.7382,1.070
18.066723924,-0.7272,0.0054,0.7582,1.051
18.068715616,-0.7474,0.0396,0.7582,1.065
18.070716309,-0.7534,0.0335,0.7716,1.079
18.072791001,-0.7634,0.0115,0.8139,1.116
18.074747693,-0.7627,0.0028,0.7782,1.090
18.076625232,-0.8051,0.0220,0.7320,1.088
18.078583078,-0.8128,0.0631,0.7076,1.079
18.080671078,-0.8217,0.1125,0.7035,1.088
18.082699386,-0.8374,0.1591,0.6485,1.071
18.084826463,-0.8345,0.1852,0.6714,1.087
18.086778693,-0.8562,0.2194,0.6623,1.105
18.088814693,-0.8522,0.2290,0.6926,1.122
18.090778155,-0.8471,0.2919,0.6858,1.128
18.092801232,-0.8305,0.3250,0.6467,1.102
18.094678386,-0.8403,0.3832,0.6343,1.120
18.096812539,-0.8142,0.4044,0.6145,1.097
18.098677463,-0.8035,0.3932,0.6138,1.085
18.100847309,-0.7737,0.3641,0.5674,1.026
18.102560539,-0.7518,0.2959,0.5514,0.978
18.105582386,-0.8081,0.3015,0.6136,1.058
18.110655616,-0.8289,0.3162,0.6721,1.113
18.112535386,-0.8757,0.3746,0.7345,1.203
18.113644924,-0.8902,0.4801,0.8153,1.299
18.115303001,-0.8175,0.5224,0.8426,1.285
18.116616001,-0.7521,0.5160,0.8376,1.238
18.117598693,-0.7089,0.5267,0.7755,1.175
18.119014078,-0.6930,0.5080,0.6680,1.088
18.12092577,-0.6864,0.5029,0.5886,1.035
18.123330078,-0.6786,0.4412,0.5588,0.984
18.12490577,-0.7150,0.3702,0.6162,1.014
18.128931001,-0.7646,0.2861,0.5002,0.957
18.12998677,-0.7416,0.1782,0.4638,0.893
18.133010463,-0.7277,0.1165,0.6229,0.965
18.13435077,-0.7324,0.0669,0.7457,1.047
18.136632924,-0.7981,0.0611,0.7398,1.090
18.137545847,-0.8049,0.1095,0.7296,1.092
18.140088847,-0.8022,0.1425,0.8466,1.175
18.141892924,-0.8198,0.2355,0.9585,1.283
18.143388924,-0.8273,0.2991,0.9590,1.301
18.145590693,-0.8518,0.3926,0.9257,1.318
18.147393155,-0.8733,0.4547,0.8677,1.312
18.149153463,-0.9007,0.5243,0.8383,1.337
18.152694463,-0.9246,0.6091,0.8090,1.371
18.154891309,-0.8960,0.6382,0.7682,1.342
18.156571386,-0.9151,0.6751,0.7215,1.347
18.157740539,-0.8716,0.6562,0.6446,1.267
18.15893377,-0.8308,0.5977,0.6487,1.212
18.161978078,-0.7644,0.5793,0.6462,1.156
18.163585232,-0.6789,0.5666,0.5563,1.045
18.166446155,-0.6486,0.4666,0.5307,0.959
18.168332847,-0.6675,0.3704,0.5014,0.913
18.183803309,-0.6926,0.3096,0.5207,0.920
18.184513232,-0.6938,0.2739,0.5321,0.916
18.185201155,-0.6768,0.2185,0.5530,0.901
18.189048539,-0.6756,0.2561,0.5901,0.933
18.191276001,-0.7199,0.2565,0.6663,1.014
18.192160616,-0.7611,0.2423,0.7210,1.076
18.193519924,-0.7988,0.2719,0.6665,1.075
18.19425077,-0.8268,0.2595,0.6465,1.081
18.195446463,-0.8664,0.2656,0.6597,1.121
18.196184539,-0.8797,0.2632,0.6893,1.148
18.197109232,-0.8980,0.2644,0.6893,1.162
18.197817155,-0.8648,0.2365,0.7154,1.147
18.19879077,-0.7485,0.2253,0.7205,1.063
18.199682078,-0.7756,0.2925,0.8204,1.166
18.200624847,-0.8054,0.2937,0.8632,1.217
18.201207616,-0.8051,0.2541,0.8018,1.164
18.201778693,-0.8487,0.2497,0.6727,1.111
18.20277477,-0.8765,0.2138,0.6429,1.108
18.205582155,-0.9547,0.2863,0.5801,1.153
18.208430463,-1.0358,0.3345,0.5622,1.225
18.209880539,-1.0727,0.3883,0.4701,1.234
18.210887386,-1.0817,0.3753,0.3905,1.210
18.213472539,-1.0653,0.3308,0.4557,1.205
18.214730078,-1.0700,0.2502,0.6878,1.296
18.217143001,-0.9903,0.1049,0.8295,1.296
18.218947001,-0.9029,-0.0136,0.8989,1.274
18.220894078,-0.8496,-0.0783,0.9023,1.242
18.222879386,-0.8196,-0.1220,0.8852,1.213
18.225268924,-0.8501,-0.0786,0.8339,1.193
18.227452539,-0.9063,-0.0164,0.8051,1.212
18.229186463,-0.9493,-0.0162,0.7354,1.201
18.231347693,-0.9999,-0.0267,0.7618,1.257
18.233221232,-1.0597,0.0648,0.8686,1.372
18.234906386,-1.1108,0.2234,0.9704,1.492
18.237015924,-1.1547,0.3345,0.9519,1.533
18.240980924,-1.1985,0.3574,0.8568,1.516
18.242431386,-1.1880,0.2908,0.8002,1.462
18.243484847,-1.2060,0.3189,0.8339,1.501
18.245467386,-1.2026,0.3533,1.0333,1.624
18.248462078,-1.1371,0.2316,1.0704,1.579
18.250295309,-1.1184,0.1831,1.0772,1.564
18.252063924,-1.1100,0.2150,1.0562,1.547
18.253455693,-1.0949,0.3005,1.0531,1.549
18.255447693,-1.1757,0.5339,1.1486,1.728
18.257796539,-1.3238,0.7699,1.2534,1.979
18.260348924,-1.4056,0.6937,1.1183,1.925
18.261265463,-1.4734,0.5989,1.0022,1.880
18.263567693,-1.5134,0.5468,0.8747,1.832
18.266052847,-1.4501,0.4698,0.8300,1.736
18.267811001,-1.3798,0.3724,0.8202,1.648
18.26981777,-1.3064,0.2961,0.7406,1.531
18.271698155,-1.2466,0.2241,0.7780,1.486
18.273576616,-1.2647,0.3028,0.9050,1.584
18.276546155,-1.2410,0.2214,0.8165,1.502
18.277994386,-1.1540,0.0702,0.9194,1.477
18.279503924,-1.1301,0.0222,0.9683,1.488
18.281609232,-1.0861,-0.0418,1.0564,1.516
18.283752616,-1.0834,-0.0245,1.1674,1.593
18.285300539,-1.0536,-0.0727,1.1586,1.568
18.28735877,-1.1068,-0.0197,1.1544,1.599
18.289444309,-1.1594,0.0182,1.1011,1.599
18.292654463,-1.1689,-0.0026,1.0778,1.590
18.296340616,-1.2088,0.0415,1.0657,1.612
18.297746386,-1.2370,0.0968,1.0477,1.624
18.298912309,-1.2234,0.1024,1.0030,1.585
18.300156847,-1.1462,0.0335,0.9821,1.510
18.30184277,-1.1017,-0.0045,0.9467,1.453
18.303968924,-1.1091,0.0513,0.9124,1.437
18.305579001,-1.1382,0.1496,0.8475,1.427
18.307021847,-1.1193,0.1537,0.8283,1.401
18.309815078,-1.0644,0.0990,0.7914,1.330
18.311951001,-1.0192,0.0394,0.7535,1.268
18.313946078,-1.0018,0.0313,0.7575,1.256
18.315792309,-1.0226,0.0660,0.7628,1.277
18.317925232,-1.0394,0.1127,0.7445,1.283
18.319592539,-1.0096,0.0853,0.7613,1.267
18.321749232,-1.0047,0.0997,0.7760,1.273
18.324276539,-0.9840,0.0904,0.7725,1.254
18.325847309,-0.9728,0.1142,0.7797,1.252
18.329187924,-0.9791,0.1491,0.7657,1.252
18.334144539,-1.0055,0.1987,0.7433,1.266
18.341512847,-1.0157,0.2343,0.7228,1.268
18.350096847,-1.0106,0.2665,0.7310,1.275
18.351989232,-0.9896,0.2702,0.7242,1.256
18.353308232,-0.9796,0.3198,0.7119,1.252
18.354407616,-0.9617,0.3489,0.6970,1.238
18.355253155,-0.9466,0.3783,0.6763,1.223
18.355929232,-0.9512,0.4396,0.6555,1.236
18.356512232,-0.9591,0.4989,0.6043,1.238
18.357140309,-0.9281,0.5111,0.5573,1.197
18.357671924,-0.8955,0.5062,0.5365,1.160
18.35823477,-0.8615,0.5206,0.4801,1.115
18.358763309,-0.8382,0.5033,0.4523,1.077
18.359452001,-0.8704,0.5893,0.4620,1.148
18.360086155,-0.8857,0.6371,0.4631,1.185
18.360611001,-0.9034,0.6399,0.4894,1.210
18.361726693,-0.9276,0.6716,0.4953,1.248
18.365308001,-0.9617,0.7039,0.4503,1.274
18.366654155,-1.0011,0.7631,0.3583,1.309
18.369391386,-1.0336,0.7792,0.2752,1.323
18.371871693,-1.1005,0.8461,0.2180,1.405
18.372893847,-1.1723,0.9215,0.2153,1.507
18.374296924,-1.1655,0.9865,0.2442,1.546
18.375839924,-1.1576,1.0575,0.2974,1.596
18.377384539,-1.1433,1.0887,0.3609,1.619
18.380555001,-1.1257,1.1199,0.3888,1.635
18.382305539,-1.0988,1.1234,0.3829,1.617
18.38441777,-1.0954,1.1490,0.3802,1.632
18.385690463,-1.0917,1.1871,0.3031,1.641
18.388011309,-1.0761,1.1913,0.2014,1.618
18.389748001,-1.1044,1.2131,0.0675,1.642
18.391898386,-1.0817,1.1771,-0.0685,1.600
18.393949232,-1.1152,1.1481,-0.0912,1.603
18.396264539,-1.1787,1.1092,0.0543,1.619
18.39773777,-1.2029,1.0820,0.3120,1.648
18.399810078,-1.1030,1.1072,0.4247,1.620
18.401604924,-0.8186,1.2003,0.1820,1.464
18.404639309,-0.4423,1.2460,-0.5822,1.445
18.405884232,-0.4026,1.2118,-0.9057,1.566
